corrupcao,sexo2,idade1,rendaf,escola,Ljato,partido2,AvalTemer,denunciaTemer
Corrupcao,Masculino,17,4,4,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Feminino,62,.,5,Ira_diminuir,1,8,Sim_deveria
Incompetencia,Feminino,60,1,1,Continuara_igual,1,0,Nao_deveria
Corrupcao,Feminino,61,1,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,58,4,4,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,29,3,5,Ira_diminuir,0,5,Sim_deveria
Corrupcao,Masculino,76,3,1,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Masculino,55,1,1,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Feminino,73,2,5,Ira_diminuir,.,2,Sim_deveria
Incompetencia,Feminino,30,2,6,Continuara_igual,0,2,Sim_deveria
Corrupcao,Feminino,31,1,5,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,28,3,6,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,40,3,7,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,36,3,8,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Masculino,21,1,5,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Feminino,70,1,1,Ira_diminuir,1,.,.
Corrupcao,Masculino,70,3,2,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,61,1,1,Ira_diminuir,1,0,Sim_deveria
.,Feminino,49,1,2,.,.,.,.
Corrupcao,Feminino,32,1,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,48,3,3,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,76,1,4,Ira_diminuir,0,5,Sim_deveria
Incompetencia,Feminino,62,1,2,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,16,1,4,Continuara_igual,0,9,Nao_deveria
Incompetencia,Feminino,32,1,2,Continuara_igual,1,10,.
Incompetencia,Feminino,18,1,5,Continuara_igual,1,4,Sim_deveria
Corrupcao,Feminino,22,1,5,Ira_aumentar,0,0,Sim_deveria
Corrupcao,Feminino,28,5,7,Continuara_igual,1,5,Sim_deveria
Corrupcao,Masculino,71,2,5,Ira_diminuir,1,7,Sim_deveria
Corrupcao,Feminino,31,1,2,Ira_aumentar,1,10,Sim_deveria
Incompetencia,Feminino,39,2,2,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,45,1,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,47,.,4,Continuara_igual,0,6,Sim_deveria
Incompetencia,Masculino,52,1,2,Continuara_igual,0,10,Sim_deveria
Corrupcao,Masculino,24,2,5,Continuara_igual,0,2,Sim_deveria
Corrupcao,Feminino,50,2,3,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,38,1,5,Ira_aumentar,0,1,Nao_deveria
Incompetencia,Feminino,38,.,7,Continuara_igual,0,0,Sim_deveria
Incompetencia,Masculino,19,3,4,Continuara_igual,1,5,Sim_deveria
Incompetencia,Feminino,43,1,1,Ira_aumentar,.,.,.
Corrupcao,Feminino,39,3,5,Continuara_igual,0,4,Sim_deveria
Incompetencia,Masculino,79,1,1,Continuara_igual,1,4,Sim_deveria
Incompetencia,Feminino,27,1,3,Continuara_igual,1,4,Nao_deveria
Incompetencia,Feminino,24,1,3,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,26,2,7,Ira_diminuir,1,0,Sim_deveria
.,Feminino,59,.,5,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,29,1,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,45,1,1,Ira_diminuir,1,4,.
Corrupcao,Feminino,48,1,1,Continuara_igual,.,8,Sim_deveria
Corrupcao,Masculino,43,2,5,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Feminino,33,7,5,Continuara_igual,1,4,Sim_deveria
Corrupcao,Masculino,25,1,4,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,40,4,6,Ira_diminuir,0,2,Sim_deveria
Incompetencia,Feminino,81,.,1,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,50,3,8,Ira_diminuir,1,4,Sim_deveria
Incompetencia,Masculino,75,2,2,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,48,4,7,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,26,3,5,Continuara_igual,1,5,Sim_deveria
Corrupcao,Masculino,33,6,8,Continuara_igual,1,6,Sim_deveria
Corrupcao,Feminino,52,3,4,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,29,.,5,Ira_aumentar,0,3,Sim_deveria
Incompetencia,Feminino,65,1,1,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,29,4,8,Continuara_igual,1,3,Sim_deveria
Corrupcao,Feminino,16,1,4,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,47,4,7,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,26,3,1,Ira_diminuir,0,0,Sim_deveria
.,Feminino,29,.,1,Continuara_igual,1,.,.
Incompetencia,Feminino,67,.,1,Continuara_igual,1,10,Sim_deveria
Incompetencia,Masculino,24,3,5,Ira_aumentar,1,0,Sim_deveria
Incompetencia,Feminino,58,2,7,Continuara_igual,1,4,Sim_deveria
Corrupcao,Feminino,29,1,5,Ira_diminuir,1,9,Nao_deveria
Corrupcao,Feminino,30,2,4,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,68,3,1,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,26,4,3,Ira_diminuir,1,1,Sim_deveria
Incompetencia,Masculino,17,2,4,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Feminino,42,3,7,Continuara_igual,0,6,Sim_deveria
Corrupcao,Feminino,18,1,5,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,51,.,2,.,1,10,.
Corrupcao,Feminino,53,1,5,Continuara_igual,1,5,Sim_deveria
Corrupcao,Feminino,55,2,1,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,59,3,1,Ira_diminuir,0,6,Sim_deveria
Incompetencia,Feminino,64,2,1,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,22,.,5,Ira_aumentar,1,1,Sim_deveria
Incompetencia,Masculino,24,1,5,Continuara_igual,1,3,Sim_deveria
Incompetencia,Masculino,57,4,7,Continuara_igual,.,5,Sim_deveria
Corrupcao,Masculino,45,3,5,Ira_diminuir,0,2,Sim_deveria
Corrupcao,Feminino,51,1,2,Continuara_igual,0,8,Sim_deveria
Incompetencia,Masculino,27,1,5,Ira_diminuir,1,2,Sim_deveria
Incompetencia,Feminino,24,1,5,Continuara_igual,0,8,Nao_deveria
Corrupcao,Masculino,23,1,5,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,35,2,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,17,1,4,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,30,3,7,Continuara_igual,1,4,Sim_deveria
Corrupcao,Masculino,50,1,8,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,35,1,4,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,16,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,30,2,5,Continuara_igual,1,2,Sim_deveria
Corrupcao,Masculino,62,4,5,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,33,1,5,Continuara_igual,0,3,Sim_deveria
Corrupcao,Masculino,26,3,4,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,65,1,2,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,25,4,5,Ira_diminuir,1,1,Sim_deveria
Incompetencia,Feminino,70,1,1,Ira_diminuir,.,10,Nao_deveria
Corrupcao,Feminino,48,1,7,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,22,4,6,Continuara_igual,1,4,Sim_deveria
Incompetencia,Feminino,20,1,7,Continuara_igual,1,6,Sim_deveria
Incompetencia,Feminino,40,1,1,Continuara_igual,0,0,.
Corrupcao,Masculino,28,1,8,Continuara_igual,.,0,Sim_deveria
Incompetencia,Feminino,20,2,6,Continuara_igual,1,2,Sim_deveria
Incompetencia,Feminino,71,2,1,Continuara_igual,0,10,Sim_deveria
Incompetencia,Feminino,30,1,3,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Feminino,31,.,7,Continuara_igual,1,4,Sim_deveria
Corrupcao,Feminino,19,1,4,Ira_diminuir,.,0,Sim_deveria
Corrupcao,Feminino,45,1,3,Ira_diminuir,1,6,Nao_deveria
Corrupcao,Feminino,61,4,5,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Masculino,44,4,3,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Feminino,20,1,2,Continuara_igual,1,0,Sim_deveria
.,Feminino,72,1,3,Ira_diminuir,1,7,Nao_deveria
Corrupcao,Feminino,21,1,5,Continuara_igual,0,6,Sim_deveria
Corrupcao,Feminino,36,5,8,Continuara_igual,1,2,Sim_deveria
Corrupcao,Feminino,16,1,4,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,47,1,3,Ira_diminuir,1,1,Sim_deveria
Incompetencia,Masculino,34,3,7,Ira_diminuir,1,4,Sim_deveria
Incompetencia,Feminino,47,1,5,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,41,2,5,Ira_aumentar,1,5,Sim_deveria
Corrupcao,Masculino,69,1,3,Ira_diminuir,0,2,Sim_deveria
Corrupcao,Masculino,31,3,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,31,1,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,42,2,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,46,3,5,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,44,3,2,Ira_aumentar,0,0,Sim_deveria
Corrupcao,Feminino,16,1,3,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Masculino,42,5,8,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,27,2,7,Ira_diminuir,1,8,Sim_deveria
Corrupcao,Masculino,65,1,4,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,26,2,5,Ira_diminuir,1,0,Nao_deveria
Incompetencia,Masculino,22,3,6,Ira_diminuir,0,5,Sim_deveria
Incompetencia,Feminino,42,1,4,.,0,0,.
Corrupcao,Feminino,32,5,8,Continuara_igual,1,5,Sim_deveria
Corrupcao,Feminino,21,1,3,Ira_diminuir,.,4,Sim_deveria
Corrupcao,Feminino,50,2,8,Continuara_igual,1,3,Sim_deveria
Corrupcao,Feminino,60,1,1,Ira_diminuir,1,7,.
Corrupcao,Masculino,27,1,4,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Masculino,46,1,1,Ira_diminuir,1,6,.
Corrupcao,Feminino,19,1,3,Ira_diminuir,0,7,Sim_deveria
Incompetencia,Feminino,37,1,1,Continuara_igual,1,0,Nao_deveria
Corrupcao,Masculino,22,1,4,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,52,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,74,1,1,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,37,1,2,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,36,1,3,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,62,1,1,Ira_diminuir,.,0,Sim_deveria
Corrupcao,Masculino,52,1,3,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,21,1,4,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,60,1,5,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Feminino,47,3,7,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,76,1,2,Ira_diminuir,1,10,Sim_deveria
Corrupcao,Feminino,25,3,7,Continuara_igual,1,2,Sim_deveria
Corrupcao,Masculino,46,4,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,37,.,5,Continuara_igual,1,2,Sim_deveria
Incompetencia,Masculino,36,1,2,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,37,3,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,55,4,3,Ira_diminuir,1,7,Sim_deveria
Corrupcao,Feminino,18,.,6,Continuara_igual,1,3,Sim_deveria
Corrupcao,Masculino,66,3,1,Ira_diminuir,0,0,Sim_deveria
Corrupcao,Masculino,62,5,5,Continuara_igual,1,0,Nao_deveria
Corrupcao,Feminino,26,3,7,Continuara_igual,1,7,Sim_deveria
Incompetencia,Masculino,17,3,4,Ira_aumentar,0,5,Sim_deveria
Corrupcao,Feminino,60,1,3,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Feminino,20,3,6,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Feminino,16,5,4,Continuara_igual,1,3,Sim_deveria
Corrupcao,Masculino,26,3,6,Ira_aumentar,1,3,Sim_deveria
Corrupcao,Masculino,50,2,2,Ira_diminuir,1,3,Nao_deveria
Corrupcao,Feminino,28,3,6,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,34,1,5,Continuara_igual,1,8,Sim_deveria
Corrupcao,Feminino,33,1,5,Ira_diminuir,1,5,Nao_deveria
Corrupcao,Feminino,33,2,5,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Feminino,44,2,4,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Feminino,78,.,5,.,1,0,Sim_deveria
Corrupcao,Feminino,35,1,4,Ira_diminuir,1,4,Nao_deveria
Incompetencia,Feminino,57,1,3,Ira_diminuir,.,0,Sim_deveria
Incompetencia,Masculino,55,1,2,Ira_diminuir,1,3,Sim_deveria
Corrupcao,Masculino,45,2,5,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,44,1,2,Continuara_igual,0,0,Sim_deveria
.,Feminino,62,4,8,Continuara_igual,1,3,Sim_deveria
Incompetencia,Feminino,32,1,2,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,42,3,5,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Feminino,20,1,4,Continuara_igual,1,.,Sim_deveria
Corrupcao,Masculino,70,1,1,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,32,1,4,Continuara_igual,1,1,Sim_deveria
Corrupcao,Masculino,18,4,6,Continuara_igual,1,0,Sim_deveria
.,Feminino,43,1,1,.,1,5,Sim_deveria
Incompetencia,Masculino,65,2,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,42,1,4,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,26,5,7,Ira_diminuir,1,2,Sim_deveria
Incompetencia,Masculino,35,1,5,Continuara_igual,1,3,Sim_deveria
Corrupcao,Masculino,43,3,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,44,2,2,Continuara_igual,1,2,Sim_deveria
Incompetencia,Feminino,48,1,2,Continuara_igual,1,8,Nao_deveria
Corrupcao,Masculino,57,2,5,Ira_diminuir,.,4,Nao_deveria
Corrupcao,Feminino,23,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,38,3,7,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,48,1,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,30,1,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,17,1,4,Ira_aumentar,0,1,Nao_deveria
Corrupcao,Feminino,20,4,6,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,73,4,7,Continuara_igual,1,3,Sim_deveria
Incompetencia,Masculino,40,6,7,Ira_diminuir,.,6,Nao_deveria
Corrupcao,Feminino,62,1,6,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,27,4,5,Continuara_igual,1,6,Sim_deveria
Corrupcao,Masculino,26,3,5,Ira_aumentar,1,6,.
Incompetencia,Feminino,46,5,8,Continuara_igual,1,4,Sim_deveria
Corrupcao,Feminino,55,1,1,Continuara_igual,1,4,Sim_deveria
Corrupcao,Masculino,19,1,5,Ira_diminuir,1,0,.
Corrupcao,Feminino,21,1,5,Ira_diminuir,1,7,Sim_deveria
Corrupcao,Masculino,49,3,1,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,37,1,4,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Feminino,22,1,5,Continuara_igual,0,5,Sim_deveria
Corrupcao,Feminino,60,2,3,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,41,4,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,54,3,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,18,3,6,Ira_diminuir,0,6,Nao_deveria
Incompetencia,Feminino,25,4,7,Continuara_igual,1,1,Sim_deveria
Corrupcao,Feminino,34,1,5,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Masculino,22,1,5,Continuara_igual,.,0,Sim_deveria
Corrupcao,Masculino,27,1,5,Ira_diminuir,1,5,Nao_deveria
Incompetencia,Feminino,37,1,5,Ira_aumentar,0,0,Sim_deveria
Incompetencia,Feminino,39,1,3,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,20,4,5,Ira_diminuir,.,5,Sim_deveria
Incompetencia,Masculino,43,1,4,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,46,1,1,Continuara_igual,0,7,Sim_deveria
Corrupcao,Feminino,19,2,5,Continuara_igual,1,8,Sim_deveria
Corrupcao,Masculino,77,4,6,Ira_diminuir,1,7,Nao_deveria
Incompetencia,Masculino,38,5,8,Continuara_igual,1,6,Nao_deveria
Incompetencia,Feminino,56,1,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,62,2,4,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,41,1,2,Continuara_igual,1,3,Sim_deveria
Corrupcao,Feminino,29,1,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,24,4,6,Ira_diminuir,.,2,Sim_deveria
Corrupcao,Masculino,25,1,4,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,29,2,3,Continuara_igual,1,9,Nao_deveria
Corrupcao,Masculino,52,7,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,52,1,5,.,0,0,Sim_deveria
Corrupcao,Feminino,49,1,7,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,61,4,4,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,51,1,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,22,3,5,Ira_aumentar,1,0,Sim_deveria
Incompetencia,Feminino,75,1,1,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,19,1,5,Ira_diminuir,1,7,Sim_deveria
Corrupcao,Feminino,21,1,5,Ira_diminuir,0,2,Sim_deveria
Incompetencia,Feminino,36,1,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,60,1,2,Continuara_igual,1,2,Sim_deveria
Corrupcao,Feminino,44,1,5,Continuara_igual,1,0,Sim_deveria
.,Feminino,61,2,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,26,2,7,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,23,2,5,Continuara_igual,1,4,Sim_deveria
Incompetencia,Masculino,23,3,5,Ira_diminuir,1,6,Sim_deveria
Corrupcao,Masculino,49,2,2,Continuara_igual,0,5,Sim_deveria
Corrupcao,Masculino,27,4,4,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Feminino,45,2,6,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,30,1,5,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,37,3,7,Continuara_igual,0,3,Sim_deveria
Corrupcao,Masculino,27,1,1,Continuara_igual,.,0,Sim_deveria
Corrupcao,Feminino,59,2,3,Continuara_igual,1,0,Sim_deveria
.,Feminino,62,1,1,Continuara_igual,.,0,Nao_deveria
Incompetencia,Masculino,36,3,5,Continuara_igual,0,4,Sim_deveria
Incompetencia,Feminino,33,1,4,Continuara_igual,1,10,Sim_deveria
Corrupcao,Masculino,20,1,3,Continuara_igual,1,5,Sim_deveria
Corrupcao,Masculino,47,2,5,Continuara_igual,1,5,Sim_deveria
Incompetencia,Feminino,67,1,1,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,20,6,6,Continuara_igual,1,4,Sim_deveria
Corrupcao,Masculino,28,2,6,Continuara_igual,1,3,Sim_deveria
Incompetencia,Masculino,28,1,4,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Masculino,16,2,4,Ira_diminuir,1,2,Sim_deveria
Incompetencia,Feminino,64,1,2,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Masculino,19,2,5,Continuara_igual,0,4,Sim_deveria
Corrupcao,Feminino,54,1,5,Ira_diminuir,1,1,Sim_deveria
Incompetencia,Masculino,20,2,6,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,21,1,5,Ira_aumentar,0,0,Sim_deveria
Incompetencia,Feminino,64,3,2,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,26,1,5,Continuara_igual,0,3,Sim_deveria
Incompetencia,Masculino,42,2,4,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Masculino,39,1,2,Ira_diminuir,0,6,Sim_deveria
Corrupcao,Feminino,55,1,2,Continuara_igual,0,4,Sim_deveria
Incompetencia,Feminino,29,4,7,Continuara_igual,0,6,Sim_deveria
.,Masculino,16,.,4,Ira_diminuir,1,0,.
Corrupcao,Masculino,31,3,6,Ira_diminuir,.,0,Sim_deveria
Incompetencia,Feminino,38,4,5,Ira_diminuir,1,0,.
Corrupcao,Masculino,20,2,7,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,20,1,5,Ira_diminuir,1,8,Nao_deveria
Corrupcao,Feminino,28,4,7,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Masculino,28,1,3,Ira_diminuir,1,7,Sim_deveria
Corrupcao,Feminino,43,2,5,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Feminino,52,1,1,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,64,2,1,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Feminino,28,2,6,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Masculino,27,1,3,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,65,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,45,3,5,Continuara_igual,1,2,Sim_deveria
Corrupcao,Masculino,45,2,4,Ira_diminuir,0,0,Sim_deveria
Incompetencia,Feminino,37,1,2,Continuara_igual,0,8,Sim_deveria
Corrupcao,Masculino,20,6,5,Continuara_igual,0,2,Sim_deveria
Incompetencia,Masculino,22,1,5,Ira_diminuir,1,4,Nao_deveria
Incompetencia,Masculino,68,3,3,Ira_diminuir,0,5,Nao_deveria
Corrupcao,Feminino,41,1,8,Ira_diminuir,1,3,Sim_deveria
Incompetencia,Masculino,34,1,2,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,22,1,5,Continuara_igual,1,5,Sim_deveria
Incompetencia,Masculino,92,1,1,Ira_aumentar,1,2,Nao_deveria
Corrupcao,Masculino,24,4,5,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Feminino,59,1,2,Continuara_igual,1,0,Sim_deveria
.,Feminino,42,1,2,Ira_diminuir,1,.,Sim_deveria
Corrupcao,Masculino,51,1,5,Ira_diminuir,0,4,Sim_deveria
Corrupcao,Masculino,28,3,4,Ira_diminuir,1,1,Sim_deveria
Corrupcao,Masculino,75,6,7,Ira_diminuir,1,5,Nao_deveria
Corrupcao,Masculino,21,2,5,Ira_diminuir,1,0,Sim_deveria
Incompetencia,Feminino,38,2,5,Ira_diminuir,.,2,Sim_deveria
Incompetencia,Feminino,22,2,4,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,41,1,5,Continuara_igual,1,0,Nao_deveria
Corrupcao,Masculino,24,4,7,Ira_diminuir,1,4,Sim_deveria
Corrupcao,Masculino,26,2,5,Continuara_igual,1,3,Sim_deveria
Incompetencia,Masculino,28,3,7,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,40,2,6,Continuara_igual,1,3,Sim_deveria
Incompetencia,Feminino,73,1,5,Ira_aumentar,.,0,Nao_deveria
Corrupcao,Masculino,38,4,7,Ira_diminuir,1,4,Sim_deveria
Incompetencia,Masculino,53,1,1,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,24,1,1,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,48,3,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,45,4,7,Ira_diminuir,0,4,Sim_deveria
Corrupcao,Feminino,47,1,3,Continuara_igual,1,5,Sim_deveria
Incompetencia,Masculino,44,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,46,1,1,Ira_aumentar,.,10,Sim_deveria
Corrupcao,Masculino,17,1,4,.,1,1,.
Corrupcao,Masculino,56,4,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,19,1,3,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Feminino,38,4,7,Ira_diminuir,.,6,Sim_deveria
Incompetencia,Feminino,23,4,6,Continuara_igual,1,3,Sim_deveria
Corrupcao,Feminino,58,1,2,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,54,5,8,Continuara_igual,0,0,Sim_deveria
Incompetencia,Feminino,25,2,6,Ira_diminuir,1,5,Sim_deveria
Incompetencia,Masculino,61,1,1,Continuara_igual,1,0,Sim_deveria
Corrupcao,Feminino,40,1,5,Continuara_igual,1,2,Sim_deveria
Incompetencia,Masculino,23,1,1,Continuara_igual,0,0,Sim_deveria
Incompetencia,Masculino,46,1,5,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Feminino,61,1,1,Ira_aumentar,1,0,Nao_deveria
Incompetencia,Masculino,28,2,5,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Masculino,35,3,7,Ira_diminuir,1,3,Sim_deveria
Corrupcao,Feminino,56,1,5,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,64,1,3,Ira_diminuir,1,2,Sim_deveria
Corrupcao,Masculino,61,1,2,.,1,0,Sim_deveria
Incompetencia,Feminino,22,2,6,Ira_diminuir,1,0,Sim_deveria
Corrupcao,Feminino,57,3,3,Continuara_igual,1,0,Sim_deveria
Corrupcao,Masculino,33,4,6,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,30,1,4,Ira_diminuir,0,9,Sim_deveria
Corrupcao,Feminino,54,4,7,Ira_diminuir,1,3,Sim_deveria
Corrupcao,Feminino,27,3,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Feminino,58,2,8,Continuara_igual,1,0,Sim_deveria
Incompetencia,Masculino,48,1,2,Continuara_igual,0,0,Sim_deveria
Incompetencia,Masculino,31,1,5,Ira_diminuir,1,5,Sim_deveria
Corrupcao,Feminino,59,3,5,Ira_aumentar,1,0,Sim_deveria
Corrupcao,Feminino,42,3,7,Ira_diminuir,1,3,Sim_deveria
Incompetencia,Masculino,43,2,5,Continuara_igual,1,0,Sim_deveria
Incompetencia,Feminino,33,2,7,Ira_diminuir,0,1,Sim_deveria
Incompetencia,Feminino,35,1,2,Ira_aumentar,.,0,Sim_deveria
Incompetencia,Feminino,54,2,1,Continuara_igual,1,5,Sim_deveria
Incompetencia,Masculino,79,3,2,Ira_aumentar,0,6,Sim_deveria
Incompetencia,Feminino,18,3,5,Continuara_igual,0,0,Sim_deveria
Corrupcao,Masculino,28,4,8,Ira_diminuir,1,0,Sim_deveria
